"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","condition","Columns"
"fib","CSC","Lama4","Dag1",0.00142305102079778,0,"LAMA4_DAG1","Lama4  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_CSC"
"fib","proCSC","Lama4","Dag1",0.00111679010783582,0,"LAMA4_DAG1","Lama4  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Lama4","Dag1",0.001217260110605,0,"LAMA4_DAG1","Lama4  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Lama4","Dag1",0.00122591601558507,0,"LAMA4_DAG1","Lama4  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Lama4","Dag1",0.00191642446804635,0,"LAMA4_DAG1","Lama4  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","Goblet / DCS","Lama4","Dag1",0.00108507310839823,0,"LAMA4_DAG1","Lama4  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Lama4","Dag1",0.00125521718621281,0,"LAMA4_DAG1","Lama4  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Lama4","Dag1",0.00142253898097711,0,"LAMA4_DAG1","Lama4  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Late Enterocyte"
"fib","CSC","Lamb1","Dag1",0.00342944642697973,0,"LAMB1_DAG1","Lamb1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_CSC"
"fib","proCSC","Lamb1","Dag1",0.00269254486529744,0,"LAMB1_DAG1","Lamb1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Lamb1","Dag1",0.00293435835617594,0,"LAMB1_DAG1","Lamb1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Lamb1","Dag1",0.00295518837457204,0,"LAMB1_DAG1","Lamb1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Lamb1","Dag1",0.00461522448382556,0,"LAMB1_DAG1","Lamb1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","Goblet / DCS","Lamb1","Dag1",0.0026161934143646,0,"LAMB1_DAG1","Lamb1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Lamb1","Dag1",0.00302569645047559,0,"LAMB1_DAG1","Lamb1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Lamb1","Dag1",0.00342821492782949,0,"LAMB1_DAG1","Lamb1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Late Enterocyte"
"fib","CSC","Lamc1","Dag1",0.00134780871498008,0,"LAMC1_DAG1","Lamc1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_CSC"
"fib","proCSC","Lamc1","Dag1",0.00105772386896765,0.01,"LAMC1_DAG1","Lamc1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Lamc1","Dag1",0.00115288621739703,0,"LAMC1_DAG1","Lamc1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Lamc1","Dag1",0.00116108489344439,0,"LAMC1_DAG1","Lamc1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Lamc1","Dag1",0.0018151429854977,0,"LAMC1_DAG1","Lamc1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","Goblet / DCS","Lamc1","Dag1",0.00102768263334163,0.01,"LAMC1_DAG1","Lamc1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Lamc1","Dag1",0.00118883835066809,0,"LAMC1_DAG1","Lamc1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Lamc1","Dag1",0.00134732371219028,0,"LAMC1_DAG1","Lamc1  - Dag1","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Late Enterocyte"
"fib","proCSC","Efna4","Epha2",0.000285194453841589,0,"EFNA4_EPHA2","Efna4  - Epha2","EPHA","Cell-Cell Contact","PMID: 15114347","cd34hi","cd34hi_proCSC"
"fib","TA 2","Efna4","Epha2",0.000327049183695751,0,"EFNA4_EPHA2","Efna4  - Epha2","EPHA","Cell-Cell Contact","PMID: 15114347","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Efna4","Epha2",0.000188511759647012,0,"EFNA4_EPHA2","Efna4  - Epha2","EPHA","Cell-Cell Contact","PMID: 15114347","cd34hi","cd34hi_ER Stress"
"fib","Late Enterocyte","Efna4","Epha2",0.000234206875831034,0,"EFNA4_EPHA2","Efna4  - Epha2","EPHA","Cell-Cell Contact","PMID: 15114347","cd34hi","cd34hi_Late Enterocyte"
"fib","proCSC","Efna4","Epha4",0.000197206841573982,0.01,"EFNA4_EPHA4","Efna4  - Epha4","EPHA","Cell-Cell Contact","PMID: 15114347","cd34hi","cd34hi_proCSC"
"fib","TA 1","Efna4","Epha4",0.000181359747511014,0,"EFNA4_EPHA4","Efna4  - Epha4","EPHA","Cell-Cell Contact","PMID: 15114347","cd34hi","cd34hi_TA 1"
"fib","TA 2","Efna4","Epha4",0.000366505304874264,0.01,"EFNA4_EPHA4","Efna4  - Epha4","EPHA","Cell-Cell Contact","PMID: 15114347","cd34hi","cd34hi_TA 2"
"fib","CSC","Jam2","ITGA3_ITGB1",0.00136257077351218,0,"JAM2_ITGA3_ITGB1","Jam2  - (Itga3+Itgb1)","JAM","Cell-Cell Contact","PMID: 12070135","cd34hi","cd34hi_CSC"
"fib","proCSC","Jam2","ITGA3_ITGB1",0.00154510973024771,0,"JAM2_ITGA3_ITGB1","Jam2  - (Itga3+Itgb1)","JAM","Cell-Cell Contact","PMID: 12070135","cd34hi","cd34hi_proCSC"
"fib","revCSC","Jam2","ITGA3_ITGB1",0.00120288528305643,0,"JAM2_ITGA3_ITGB1","Jam2  - (Itga3+Itgb1)","JAM","Cell-Cell Contact","PMID: 12070135","cd34hi","cd34hi_revCSC"
"fib","TA 1","Jam2","ITGA3_ITGB1",0.00104055116037888,0,"JAM2_ITGA3_ITGB1","Jam2  - (Itga3+Itgb1)","JAM","Cell-Cell Contact","PMID: 12070135","cd34hi","cd34hi_TA 1"
"fib","TA 2","Jam2","ITGA3_ITGB1",0.00278441319350379,0,"JAM2_ITGA3_ITGB1","Jam2  - (Itga3+Itgb1)","JAM","Cell-Cell Contact","PMID: 12070135","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Jam2","ITGA3_ITGB1",0.00105536946493498,0,"JAM2_ITGA3_ITGB1","Jam2  - (Itga3+Itgb1)","JAM","Cell-Cell Contact","PMID: 12070135","cd34hi","cd34hi_ER Stress"
"fib","Goblet / DCS","Jam2","ITGA3_ITGB1",0.00172828690254491,0,"JAM2_ITGA3_ITGB1","Jam2  - (Itga3+Itgb1)","JAM","Cell-Cell Contact","PMID: 12070135","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Jam2","ITGA3_ITGB1",0.000860205736374877,0,"JAM2_ITGA3_ITGB1","Jam2  - (Itga3+Itgb1)","JAM","Cell-Cell Contact","PMID: 12070135","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Jam2","ITGA3_ITGB1",0.00110261595963183,0,"JAM2_ITGA3_ITGB1","Jam2  - (Itga3+Itgb1)","JAM","Cell-Cell Contact","PMID: 12070135","cd34hi","cd34hi_Late Enterocyte"
"fib","CSC","Jam2","ITGAV_ITGB1",0.000538534831134356,0,"JAM2_ITGAV_ITGB1","Jam2  - (Itgav+Itgb1)","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_CSC"
"fib","proCSC","Jam2","ITGAV_ITGB1",0.000923220353357917,0,"JAM2_ITGAV_ITGB1","Jam2  - (Itgav+Itgb1)","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_proCSC"
"fib","revCSC","Jam2","ITGAV_ITGB1",0.00231446689321962,0,"JAM2_ITGAV_ITGB1","Jam2  - (Itgav+Itgb1)","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_revCSC"
"fib","TA 1","Jam2","ITGAV_ITGB1",0.00113559229144704,0,"JAM2_ITGAV_ITGB1","Jam2  - (Itgav+Itgb1)","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_TA 1"
"fib","TA 2","Jam2","ITGAV_ITGB1",0.00313798059243153,0,"JAM2_ITGAV_ITGB1","Jam2  - (Itgav+Itgb1)","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Jam2","ITGAV_ITGB1",0.00122265404311072,0,"JAM2_ITGAV_ITGB1","Jam2  - (Itgav+Itgb1)","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_ER Stress"
"fib","Goblet / DCS","Jam2","ITGAV_ITGB1",0.00102921232334871,0,"JAM2_ITGAV_ITGB1","Jam2  - (Itgav+Itgb1)","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Jam2","ITGAV_ITGB1",0.000916988065140674,0,"JAM2_ITGAV_ITGB1","Jam2  - (Itgav+Itgb1)","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Jam2","ITGAV_ITGB1",0.00125762894095836,0,"JAM2_ITGAV_ITGB1","Jam2  - (Itgav+Itgb1)","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_Late Enterocyte"
"fib","CSC","Jam2","F11r",0.00325996937386493,0,"JAM2_F11R","Jam2  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_CSC"
"fib","proCSC","Jam2","F11r",0.00326949553629538,0,"JAM2_F11R","Jam2  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_proCSC"
"fib","revCSC","Jam2","F11r",0.00442181189488877,0,"JAM2_F11R","Jam2  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_revCSC"
"fib","TA 1","Jam2","F11r",0.00359697919338637,0,"JAM2_F11R","Jam2  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_TA 1"
"fib","TA 2","Jam2","F11r",0.00411130414218709,0,"JAM2_F11R","Jam2  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Jam2","F11r",0.00490312392096239,0,"JAM2_F11R","Jam2  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_ER Stress"
"fib","Goblet / DCS","Jam2","F11r",0.0038310552363612,0,"JAM2_F11R","Jam2  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Jam2","F11r",0.00308395419818286,0,"JAM2_F11R","Jam2  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Jam2","F11r",0.00418818393512877,0,"JAM2_F11R","Jam2  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_Late Enterocyte"
"fib","CSC","Jam3","F11r",0.00438850510362666,0,"JAM3_F11R","Jam3  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_CSC"
"fib","proCSC","Jam3","F11r",0.00440131446962467,0,"JAM3_F11R","Jam3  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_proCSC"
"fib","revCSC","Jam3","F11r",0.00595015308440197,0,"JAM3_F11R","Jam3  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_revCSC"
"fib","TA 1","Jam3","F11r",0.00484161423483903,0,"JAM3_F11R","Jam3  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_TA 1"
"fib","TA 2","Jam3","F11r",0.00553291885271384,0,"JAM3_F11R","Jam3  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Jam3","F11r",0.00659672198959566,0,"JAM3_F11R","Jam3  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_ER Stress"
"fib","Goblet / DCS","Jam3","F11r",0.00515626666818412,0,"JAM3_F11R","Jam3  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Jam3","F11r",0.00415181082901901,0,"JAM3_F11R","Jam3  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Jam3","F11r",0.00563623183926169,0,"JAM3_F11R","Jam3  - F11r","JAM","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_Late Enterocyte"
"fib","revCSC","Mpzl1","Mpzl1",0.000759953970210221,0,"MPZL1_MPZL1","Mpzl1  - Mpzl1","MPZ","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_revCSC"
"fib","TA 1","Mpzl1","Mpzl1",0.000598377390160978,0,"MPZL1_MPZL1","Mpzl1  - Mpzl1","MPZ","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_TA 1"
"fib","TA 2","Mpzl1","Mpzl1",0.000431118906513502,0.04,"MPZL1_MPZL1","Mpzl1  - Mpzl1","MPZ","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Mpzl1","Mpzl1",0.000683475454752255,0.02,"MPZL1_MPZL1","Mpzl1  - Mpzl1","MPZ","Cell-Cell Contact","KEGG: mmu04514","cd34hi","cd34hi_ER Stress"
"fib","revCSC","Dlk1","Notch2",0.00370827135893691,0,"DLK1_NOTCH2","Dlk1  - Notch2","NOTCH","Cell-Cell Contact","PMID: 22353464","cd34hi","cd34hi_revCSC"
"fib","TA 2","Tgfb1","TGFbR1_R2",0.00318087229842055,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350","cd34lo","cd34lo_TA 2"
"fib","TA 2","Tgfb2","TGFbR1_R2",0.000507430322073536,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350","cd34lo","cd34lo_TA 2"
"fib","revCSC","Tgfb1","ACVR1_TGFbR",0.00189611937065665,0.04,"TGFB1_ACVR1_TGFBR1","Tgfb1  - (Acvr1+Tgfbr1)","TGFb","Secreted Signaling","PMID: 29376829","cd34lo","cd34lo_revCSC"
"fib","TA 2","Tgfb1","ACVR1_TGFbR",0.00301845037393752,0,"TGFB1_ACVR1_TGFBR1","Tgfb1  - (Acvr1+Tgfbr1)","TGFb","Secreted Signaling","PMID: 29376829","cd34lo","cd34lo_TA 2"
"fib","TA 2","Tgfb2","ACVR1_TGFbR",0.000481159185549875,0,"TGFB2_ACVR1_TGFBR1","Tgfb2  - (Acvr1+Tgfbr1)","TGFb","Secreted Signaling","PMID: 29376829","cd34lo","cd34lo_TA 2"
"fib","CSC","Bmp4","BMPR1A_ACVR2A",6.24863601207686e-05,0,"BMP4_BMPR1A_ACVR2A","Bmp4  - (Bmpr1a+Acvr2a)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264","cd34lo","cd34lo_CSC"
"fib","revCSC","Bmp4","BMPR1A_BMPR2",7.68845151584475e-05,0,"BMP4_BMPR1A_BMPR2","Bmp4  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264","cd34lo","cd34lo_revCSC"
"fib","TA 1","Bmp4","BMPR1A_BMPR2",6.36129720455808e-05,0,"BMP4_BMPR1A_BMPR2","Bmp4  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264","cd34lo","cd34lo_TA 1"
"fib","TA 2","Bmp4","BMPR1A_BMPR2",0.000159200479788867,0,"BMP4_BMPR1A_BMPR2","Bmp4  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264","cd34lo","cd34lo_TA 2"
"fib","Goblet / DCS","Bmp4","BMPR1A_BMPR2",8.78301682752618e-05,0,"BMP4_BMPR1A_BMPR2","Bmp4  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264","cd34lo","cd34lo_Goblet / DCS"
"fib","Early Enterocyte","Bmp4","BMPR1A_BMPR2",7.18050007674438e-05,0,"BMP4_BMPR1A_BMPR2","Bmp4  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264","cd34lo","cd34lo_Early Enterocyte"
"fib","CSC","Wnt5a","Fzd5",0.000152511686562637,0,"WNT5A_FZD5","Wnt5a  - Fzd5","ncWNT","Secreted Signaling","KEGG: mmu04310","cd34lo","cd34lo_CSC"
"fib","TA 2","Wnt5a","Fzd5",0.000195386865831503,0,"WNT5A_FZD5","Wnt5a  - Fzd5","ncWNT","Secreted Signaling","KEGG: mmu04310","cd34lo","cd34lo_TA 2"
"fib","Early Enterocyte","Wnt5a","Fzd5",0.000219431742620113,0,"WNT5A_FZD5","Wnt5a  - Fzd5","ncWNT","Secreted Signaling","KEGG: mmu04310","cd34lo","cd34lo_Early Enterocyte"
"fib","Late Enterocyte","Wnt5a","Fzd5",7.83179757086673e-05,0,"WNT5A_FZD5","Wnt5a  - Fzd5","ncWNT","Secreted Signaling","KEGG: mmu04310","cd34lo","cd34lo_Late Enterocyte"
"fib","TA 2","Wnt5a","Fzd6",0.000157396736918139,0,"WNT5A_FZD6","Wnt5a  - Fzd6","ncWNT","Secreted Signaling","KEGG: mmu04310","cd34lo","cd34lo_TA 2"
"fib","CSC","Wnt5b","Fzd5",0.000106175268093939,0,"WNT5B_FZD5","Wnt5b  - Fzd5","ncWNT","Secreted Signaling","KEGG: mmu04310","cd34lo","cd34lo_CSC"
"fib","TA 2","Wnt5b","Fzd5",0.000136025793239286,0,"WNT5B_FZD5","Wnt5b  - Fzd5","ncWNT","Secreted Signaling","KEGG: mmu04310","cd34lo","cd34lo_TA 2"
"fib","Early Enterocyte","Wnt5b","Fzd5",0.000152766639741747,0,"WNT5B_FZD5","Wnt5b  - Fzd5","ncWNT","Secreted Signaling","KEGG: mmu04310","cd34lo","cd34lo_Early Enterocyte"
"fib","Late Enterocyte","Wnt5b","Fzd5",5.45220158967153e-05,0,"WNT5B_FZD5","Wnt5b  - Fzd5","ncWNT","Secreted Signaling","KEGG: mmu04310","cd34lo","cd34lo_Late Enterocyte"
"fib","TA 2","Wnt5b","Fzd6",0.000109576294925684,0,"WNT5B_FZD6","Wnt5b  - Fzd6","ncWNT","Secreted Signaling","KEGG: mmu04310","cd34lo","cd34lo_TA 2"
"fib","proCSC","Ereg","Egfr",0.000808820884777198,0.01,"EREG_EGFR","Ereg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012","cd34lo","cd34lo_proCSC"
"fib","revCSC","Ereg","Egfr",0.00297446128912857,0,"EREG_EGFR","Ereg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012","cd34lo","cd34lo_revCSC"
"fib","TA 1","Ereg","Egfr",0.0010205635147058,0,"EREG_EGFR","Ereg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012","cd34lo","cd34lo_TA 1"
"fib","TA 2","Ereg","Egfr",0.00586135684748454,0,"EREG_EGFR","Ereg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012","cd34lo","cd34lo_TA 2"
"fib","ER Stress","Ereg","Egfr",0.00276210820640917,0,"EREG_EGFR","Ereg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012","cd34lo","cd34lo_ER Stress"
"fib","Goblet / DCS","Ereg","Egfr",0.00116425979131269,0,"EREG_EGFR","Ereg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012","cd34lo","cd34lo_Goblet / DCS"
"fib","Early Enterocyte","Ereg","Egfr",0.000866073037073096,0,"EREG_EGFR","Ereg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012","cd34lo","cd34lo_Early Enterocyte"
"fib","Late Enterocyte","Ereg","Egfr",0.00118495363548641,0,"EREG_EGFR","Ereg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012","cd34lo","cd34lo_Late Enterocyte"
"fib","TA 2","Ereg","EGFR_ERBB2",0.00308564348073146,0,"EREG_EGFR_ERBB2","Ereg  - (Egfr+Erbb2)","EGF","Secreted Signaling","KEGG: mmu04012","cd34lo","cd34lo_TA 2"
"fib","Early Enterocyte","Ereg","EGFR_ERBB2",0.00160260048731062,0,"EREG_EGFR_ERBB2","Ereg  - (Egfr+Erbb2)","EGF","Secreted Signaling","KEGG: mmu04012","cd34lo","cd34lo_Early Enterocyte"
"fib","Late Enterocyte","Ereg","EGFR_ERBB2",0.00112298623486033,0,"EREG_EGFR_ERBB2","Ereg  - (Egfr+Erbb2)","EGF","Secreted Signaling","KEGG: mmu04012","cd34lo","cd34lo_Late Enterocyte"
"fib","CSC","Tnfsf12","Tnfrsf12a",0.0203100854009326,0,"TNFSF12_TNFRSF12A","Tnfsf12  - Tnfrsf12a","TWEAK","Secreted Signaling","KEGG: mmu04060","cd34lo","cd34lo_CSC"
"fib","proCSC","Tnfsf12","Tnfrsf12a",0.0313561211900476,0,"TNFSF12_TNFRSF12A","Tnfsf12  - Tnfrsf12a","TWEAK","Secreted Signaling","KEGG: mmu04060","cd34lo","cd34lo_proCSC"
"fib","revCSC","Tnfsf12","Tnfrsf12a",0.0383394983315129,0,"TNFSF12_TNFRSF12A","Tnfsf12  - Tnfrsf12a","TWEAK","Secreted Signaling","KEGG: mmu04060","cd34lo","cd34lo_revCSC"
"fib","TA 1","Tnfsf12","Tnfrsf12a",0.0273846108437832,0,"TNFSF12_TNFRSF12A","Tnfsf12  - Tnfrsf12a","TWEAK","Secreted Signaling","KEGG: mmu04060","cd34lo","cd34lo_TA 1"
"fib","TA 2","Tnfsf12","Tnfrsf12a",0.0291452863913736,0,"TNFSF12_TNFRSF12A","Tnfsf12  - Tnfrsf12a","TWEAK","Secreted Signaling","KEGG: mmu04060","cd34lo","cd34lo_TA 2"
"fib","ER Stress","Tnfsf12","Tnfrsf12a",0.0305547310169572,0,"TNFSF12_TNFRSF12A","Tnfsf12  - Tnfrsf12a","TWEAK","Secreted Signaling","KEGG: mmu04060","cd34lo","cd34lo_ER Stress"
"fib","Goblet / DCS","Tnfsf12","Tnfrsf12a",0.024065399464469,0,"TNFSF12_TNFRSF12A","Tnfsf12  - Tnfrsf12a","TWEAK","Secreted Signaling","KEGG: mmu04060","cd34lo","cd34lo_Goblet / DCS"
"fib","Early Enterocyte","Tnfsf12","Tnfrsf12a",0.0131812971638102,0,"TNFSF12_TNFRSF12A","Tnfsf12  - Tnfrsf12a","TWEAK","Secreted Signaling","KEGG: mmu04060","cd34lo","cd34lo_Early Enterocyte"
"fib","Late Enterocyte","Tnfsf12","Tnfrsf12a",0.0313930134056458,0,"TNFSF12_TNFRSF12A","Tnfsf12  - Tnfrsf12a","TWEAK","Secreted Signaling","KEGG: mmu04060","cd34lo","cd34lo_Late Enterocyte"
"fib","CSC","Spp1","Cd44",0.0680630248504779,0,"SPP1_CD44","Spp1  - Cd44","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_CSC"
"fib","proCSC","Spp1","Cd44",0.0393346427205336,0.01,"SPP1_CD44","Spp1  - Cd44","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_proCSC"
"fib","revCSC","Spp1","Cd44",0.100351235460505,0,"SPP1_CD44","Spp1  - Cd44","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_revCSC"
"fib","TA 1","Spp1","Cd44",0.076811917520576,0,"SPP1_CD44","Spp1  - Cd44","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_TA 1"
"fib","TA 2","Spp1","Cd44",0.173966569210595,0,"SPP1_CD44","Spp1  - Cd44","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_TA 2"
"fib","Early Enterocyte","Spp1","Cd44",0.0429767995050999,0,"SPP1_CD44","Spp1  - Cd44","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_Early Enterocyte"
"fib","revCSC","Spp1","ITGAV_ITGB1",0.107428692140205,0,"SPP1_ITGAV_ITGB1","Spp1  - (Itgav+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_revCSC"
"fib","TA 2","Spp1","ITGAV_ITGB1",0.161898223121125,0,"SPP1_ITGAV_ITGB1","Spp1  - (Itgav+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_TA 2"
"fib","ER Stress","Spp1","ITGAV_ITGB1",0.100653356071348,0,"SPP1_ITGAV_ITGB1","Spp1  - (Itgav+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_ER Stress"
"fib","Goblet / DCS","Spp1","ITGAV_ITGB1",0.0637441782801344,0.03,"SPP1_ITGAV_ITGB1","Spp1  - (Itgav+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_Goblet / DCS"
"fib","Late Enterocyte","Spp1","ITGAV_ITGB1",0.0824930531221733,0,"SPP1_ITGAV_ITGB1","Spp1  - (Itgav+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_Late Enterocyte"
"fib","proCSC","Spp1","ITGAV_ITGB6",0.0200782680297361,0,"SPP1_ITGAV_ITGB6","Spp1  - (Itgav+Itgb6)","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_proCSC"
"fib","revCSC","Spp1","ITGAV_ITGB6",0.0557830567557915,0,"SPP1_ITGAV_ITGB6","Spp1  - (Itgav+Itgb6)","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_revCSC"
"fib","TA 1","Spp1","ITGAV_ITGB6",0.0135142503416048,0,"SPP1_ITGAV_ITGB6","Spp1  - (Itgav+Itgb6)","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_TA 1"
"fib","TA 2","Spp1","ITGAV_ITGB6",0.1132899632951,0,"SPP1_ITGAV_ITGB6","Spp1  - (Itgav+Itgb6)","SPP1","Secreted Signaling","PMID: 21907263","cd34lo","cd34lo_TA 2"
