Gene_Symbol,GeneID,Control,Yap KO,YapTg Dox-,YapTg Dox+,Combined fold change,Fold_log2
Stxbp5,ENSMUSG00000019790,4.785949988,5.331052405,5.275969066,4.240154686,1.386006719,0.470934252
Trpm7,ENSMUSG00000027365,5.571921696,6.147092958,7.810315986,6.218379954,1.385658232,0.470571465
Slain1,ENSMUSG00000055717,1.904289418,2.135963824,2.453175948,1.986379297,1.385247761,0.470144035
Mcrs1,ENSMUSG00000037570,4.155425764,5.097252095,5.938481362,5.258771055,1.385197563,0.470091755
Lman2,ENSMUSG00000021484,42.62785344,47.18032258,44.54565975,35.59577375,1.385078538,0.469967783
Polr1d,ENSMUSG00000029642,30.31886589,39.19865082,32.56933578,30.40647406,1.384844488,0.469723977
Gm12353,ENSMUSG00000078772,10.33698628,11.3820776,9.440203872,7.506170229,1.384811197,0.469689295
Dvl2,ENSMUSG00000020888,15.22637573,16.3360324,11.67863495,9.049789393,1.384534095,0.469400581
Ppm1f,ENSMUSG00000026181,1.580096444,1.859040651,2.729316997,2.31993626,1.384150193,0.469000497
Ankrd10,ENSMUSG00000031508,11.02911562,11.60828176,13.74162145,10.45028162,1.384003657,0.468847755
Tmem126a,ENSMUSG00000030615,17.82537389,21.22266799,20.96496323,18.03616092,1.383921115,0.46876171
Sephs1,ENSMUSG00000026662,7.779677257,8.322072524,9.91229712,7.661970237,1.383896996,0.468736566
Fam149b,ENSMUSG00000039599,3.914480456,4.629496784,4.389350775,3.751251245,1.383833354,0.468670219
B9d2,ENSMUSG00000063439,1.169955316,1.214946001,1.525792845,1.145093018,1.383701807,0.46853307
Slc25a5,ENSMUSG00000016319,391.1168732,435.9158133,335.4847015,270.2255958,1.383701173,0.468532409
Micall2,ENSMUSG00000036718,10.67977518,10.2249406,9.857605141,6.820731053,1.38369119,0.468522001
1810043H04Rik,ENSMUSG00000078572,19.12049767,20.65539858,16.12044852,12.58733157,1.383495773,0.468318236
Bace1,ENSMUSG00000032086,2.642728559,3.003258784,3.674071811,3.017950963,1.383488838,0.468311004
Blvrb,ENSMUSG00000040466,8.70872773,7.623894581,6.012252746,3.805304812,1.383152126,0.46795984
Bag1,ENSMUSG00000028416,109.8039921,118.4927446,96.43182087,75.23912138,1.38308949,0.467894506
H2-DMa,ENSMUSG00000037649,1.572653085,1.996306432,1.5938964,1.462971194,1.382988566,0.467789229
Etfa,ENSMUSG00000032314,51.89546923,55.53661309,39.01559804,30.19143968,1.382943358,0.467742069
Gm12942,ENSMUSG00000070737,3.007464363,3.177692628,3.122660019,2.385857985,1.382902335,0.467699273
Ggt6,ENSMUSG00000040471,13.31442363,14.4694998,12.83886364,10.08988216,1.382839064,0.467633264
Kdelr2,ENSMUSG00000079111,90.09748269,91.75614374,78.85617882,58.07987521,1.382714604,0.467503411
Mospd3,ENSMUSG00000037221,11.51241116,11.69941382,12.64384144,9.294344108,1.382477603,0.467256108
Hint2,ENSMUSG00000028470,11.95436925,12.97419759,8.97416717,7.048312843,1.381856114,0.466607403
Pgam1,ENSMUSG00000011752,20.54066158,17.54180782,15.47260132,9.563368763,1.381695535,0.466439744
Lta4h,ENSMUSG00000015889,94.14166269,103.7076027,87.2956074,69.60513865,1.38159203,0.466331665
Nomo1,ENSMUSG00000030835,64.62373088,68.64282914,78.62588681,60.48276084,1.380820091,0.465525361
Slc39a8,ENSMUSG00000053897,2.585471221,2.878714088,1.925224183,1.553232074,1.380078479,0.464750309
Impa2,ENSMUSG00000024525,9.560594586,9.432985857,10.90631529,7.798639045,1.379823412,0.464483645
Afg3l2,ENSMUSG00000024527,42.31342668,51.61641871,43.29762739,38.28946325,1.379413562,0.464055057
Tufm,ENSMUSG00000073838,9.505315372,10.59326651,11.24016684,9.081541289,1.379356621,0.463995501
Azi2,ENSMUSG00000039285,11.13902194,12.22396832,12.68097255,10.08960747,1.379251447,0.463885494
Trim37,ENSMUSG00000018548,4.229702139,4.61403841,6.425936179,5.082961036,1.379085042,0.463711424
Wdr54,ENSMUSG00000030032,4.767753546,5.295282483,4.225762572,3.403418255,1.379002658,0.463625238
Cndp2,ENSMUSG00000024644,182.8859499,207.4820286,168.6490009,138.7629555,1.378828891,0.463443433
Klhl23,ENSMUSG00000042155,0.759730345,0.797588408,0.885672403,0.674400076,1.378716148,0.463325463
Vma21,ENSMUSG00000073131,1.856958098,2.030186072,2.431783272,1.928361274,1.378701364,0.463309994
Nr1h2,ENSMUSG00000060601,16.41839542,17.38216193,18.02994086,13.84615884,1.378599362,0.463203253
Crip1,ENSMUSG00000006360,438.8080959,495.9184658,317.7682304,260.5187791,1.378501013,0.463100327
Mast1,ENSMUSG00000053693,0.636409534,0.759060218,0.851049743,0.736379312,1.378456037,0.463053256
Gm17546,ENSMUSG00000078648,3.671693783,5.104025929,4.013156777,4.047413897,1.378335448,0.462927042
Mrpl4,ENSMUSG00000003299,31.49672884,36.16571429,31.41647329,26.17847902,1.3779854,0.462560603
A730011L01Rik,ENSMUSG00000039850,2.7703496,3.118039045,3.226906624,2.636357129,1.377619017,0.462176964
Arhgap32,ENSMUSG00000041444,12.37198222,12.77352989,13.83492674,10.37059225,1.377352007,0.461897313
Pfkfb2,ENSMUSG00000026409,9.178445792,9.856474648,11.68680611,9.113114661,1.377150697,0.461686437
Itpa,ENSMUSG00000074797,9.995832682,11.76575717,10.71358414,9.157171196,1.377128145,0.461662811
Zbtb8os,ENSMUSG00000057572,2.431989174,2.507172853,2.121622216,1.588377032,1.377010003,0.46153904
Cyb561d2,ENSMUSG00000037190,4.988028447,5.974904895,6.419167309,5.5841613,1.376964729,0.461491605
Grn,ENSMUSG00000034708,19.54805792,20.55548085,18.53154559,14.15287109,1.376864222,0.461386297
B4galnt1,ENSMUSG00000006731,108.2787324,98.04372133,95.10526426,62.54885713,1.376771292,0.461288921
Cisd2,ENSMUSG00000028165,10.25386043,12.20002305,9.830895269,8.49857011,1.376323285,0.460819385
Rpp40,ENSMUSG00000021418,1.983939804,2.185960762,3.172282022,2.539624057,1.376309884,0.460805338
Rad54b,ENSMUSG00000066307,0.712304911,0.958083253,1.416086966,1.384097822,1.37613313,0.460620046
Top2a,ENSMUSG00000020914,20.94039427,22.72580829,36.53267883,28.81689217,1.375842947,0.460315795
Ptpn18,ENSMUSG00000026126,18.20026439,19.53406511,17.71931098,13.82383568,1.37572998,0.460197334
Serhl,ENSMUSG00000058586,5.189410572,5.876590031,5.255896557,4.327325988,1.375417539,0.459869648
Snrpn,ENSMUSG00000000948,6.348579318,8.637270135,7.445271821,7.365480226,1.375242999,0.459686559
Cdc26,ENSMUSG00000066149,2.008652536,2.256241667,2.306066183,1.883680189,1.375135186,0.459573454
Tmem194b,ENSMUSG00000043015,0.463314895,0.522079069,1.005336514,0.82383154,1.375096135,0.459532483
Zfp748,ENSMUSG00000069204,2.167671488,2.117416985,2.417421083,1.717354005,1.375008571,0.459440612
Ndufa9,ENSMUSG00000000399,88.20473456,101.5396963,79.17112197,66.28771189,1.374920964,0.459348689
Tmem60,ENSMUSG00000045435,8.009849857,7.711996723,7.605817932,5.328172176,1.374390472,0.45879194
Rfxap,ENSMUSG00000036615,5.576419706,6.847253182,5.993651588,5.354848949,1.37437486,0.458775552
Cmtm6,ENSMUSG00000032434,43.36607304,46.15246606,43.87882788,33.97916093,1.374317834,0.45871569
0610040J01Rik,ENSMUSG00000060512,26.35919631,29.4399948,29.18113201,23.71529669,1.374292377,0.458688966
Chadl,ENSMUSG00000063765,0.931088426,0.968257697,1.240745405,0.93891742,1.374216974,0.458609808
Mrps16,ENSMUSG00000049960,33.42607448,36.13572513,34.75834662,27.34596985,1.374096321,0.458483137
Mphosph9,ENSMUSG00000038126,1.509110096,1.564194561,2.716729163,2.049453208,1.373972956,0.458353607
Slc17a5,ENSMUSG00000049624,5.71592854,5.390357486,5.749372155,3.946908357,1.373707143,0.458074472
Chac2,ENSMUSG00000020309,12.08951646,10.07326182,9.477320118,5.74870933,1.373650951,0.458015458
Exosc5,ENSMUSG00000061286,17.37893119,19.71373459,18.43041364,15.22048948,1.373574769,0.457935444
Ddx20,ENSMUSG00000027905,6.16859537,6.832402641,8.297301807,6.69083815,1.373547021,0.457906299
Nxn,ENSMUSG00000020844,0.69962427,0.770511613,0.700829702,0.56194454,1.37351487,0.457872529
Bcs1l,ENSMUSG00000026172,6.322990915,6.413569871,7.492712831,5.533680293,1.373416613,0.45776932
Slc26a2,ENSMUSG00000034320,7.546641664,8.118998508,9.829523241,7.700818342,1.373233242,0.457576686
Ndufc2,ENSMUSG00000030647,56.49714494,57.44393061,49.49769699,36.65015584,1.373177929,0.457518575
Cetn2,ENSMUSG00000031347,9.551669983,10.36228625,12.49296192,9.871438921,1.372970575,0.457300707
Rbm43,ENSMUSG00000036249,0.894005198,1.21706089,1.496048535,1.48347526,1.372895995,0.457222337
Dip2b,ENSMUSG00000023026,3.27315317,3.744016835,4.333077357,3.610345352,1.372837581,0.457160952
4933424B01Rik,ENSMUSG00000040250,7.499422941,8.868615179,10.54409868,9.083682935,1.372699447,0.457015781
Zfp146,ENSMUSG00000037029,12.09554749,13.32700726,16.77436467,13.46530442,1.372577917,0.456888049
Gbe1,ENSMUSG00000022707,3.285519712,2.499859063,1.397160981,0.774501612,1.372573374,0.456883274
Pgls,ENSMUSG00000031807,10.20443278,11.58671304,9.716542545,8.03836591,1.372509525,0.456816161
Mlst8,ENSMUSG00000024142,9.622633026,9.619239671,11.79986915,8.594756142,1.372430795,0.456733403
U2af1l4,ENSMUSG00000078765,4.507081526,4.740002683,5.774307668,4.425067941,1.372344515,0.456642703
Sfrs18,ENSMUSG00000028248,4.215768355,4.302130827,7.159204696,5.324106371,1.372223744,0.456515735
Thap4,ENSMUSG00000026279,27.19901339,30.67698697,23.05398324,18.94983483,1.372145277,0.456433236
Galnt1,ENSMUSG00000000420,26.03935525,25.69101091,22.98490626,16.52703137,1.372141351,0.456429108
Rpp21,ENSMUSG00000024446,23.31320811,27.39376321,27.50822992,23.5586248,1.372026081,0.456307906
Rab11fip3,ENSMUSG00000037098,5.553174998,6.794993036,5.660269492,5.048089922,1.372011283,0.456292346
Angel1,ENSMUSG00000021257,0.739975033,0.906623784,1.246626624,1.113341895,1.371885567,0.456160147
Wfs1,ENSMUSG00000039474,4.70708218,5.158638415,6.868758793,5.487239942,1.371853141,0.456126047
Rtkn,ENSMUSG00000034930,11.26254131,12.72998287,9.956233644,8.204573784,1.371609476,0.455869777
Atp2c1,ENSMUSG00000032570,14.06453488,15.9581693,19.2466232,15.92238924,1.371525862,0.455781826
Pla2g12b,ENSMUSG00000009646,30.16926056,31.49624652,21.6899364,16.51156185,1.371400356,0.455649802
Xrcc3,ENSMUSG00000021287,3.187527617,3.420662057,6.223245331,4.869806161,1.371391525,0.455640512
Gimap9,ENSMUSG00000051124,2.645112733,3.263707401,2.824073287,2.540977334,1.37133071,0.455576534
Sod2,ENSMUSG00000006818,20.58922848,22.47545709,19.02480933,15.14442616,1.371310971,0.455555767
Tmem29,ENSMUSG00000041353,0.737605457,0.97854961,0.855616074,0.828067013,1.370793945,0.455011725
Wdr37,ENSMUSG00000021147,2.26174725,2.469997635,2.831396755,2.255974075,1.370626398,0.454835378
Ap1g2,ENSMUSG00000040701,19.04688457,19.63209424,22.00436561,16.54905454,1.370497808,0.454700021
Sdf4,ENSMUSG00000029076,21.89281487,24.67106257,19.54708345,16.07317607,1.370460476,0.454660722
Glod4,ENSMUSG00000017286,9.513561632,10.55701699,11.186777,9.061133331,1.369999928,0.454175817
Slc38a10,ENSMUSG00000061306,14.6337447,16.10860923,15.45692994,12.42378407,1.369531154,0.453682085
Capza1,ENSMUSG00000070372,9.355224311,13.30820173,10.60441455,11.01748615,1.369207767,0.453341381
Mbtps1,ENSMUSG00000031835,13.97778411,15.55581277,16.11744805,13.10199947,1.369030364,0.453154444
Rbm10,ENSMUSG00000031060,5.555752146,6.134933803,6.913237274,5.576354118,1.368983255,0.4531048
Ssbp1,ENSMUSG00000029911,2.355260036,2.335906649,3.325812031,2.409756028,1.368803933,0.452915811
Igbp1,ENSMUSG00000031221,11.78681618,12.53044557,10.48314124,8.142912007,1.368616272,0.452718005
Cenpe,ENSMUSG00000045328,4.049319016,4.853786025,8.061055053,7.060303283,1.368570467,0.452669721
Anapc13,ENSMUSG00000035048,52.95984985,56.91822023,34.12399369,26.80099204,1.368401526,0.452491618
Kif4,ENSMUSG00000034311,5.696221348,6.197264392,8.951958413,7.117501473,1.368370358,0.452458758
Manea,ENSMUSG00000040520,3.450504916,3.452902757,3.612343334,2.642395661,1.368021335,0.45209073
Ddb2,ENSMUSG00000002109,4.436577361,3.934729371,5.864654712,3.802152269,1.367980008,0.452047146
D230025D16Rik,ENSMUSG00000031889,2.976302799,3.120487902,3.515157402,2.694417547,1.367808408,0.451866163
Gm10068,ENSMUSG00000059647,0.441731581,0.569969028,0.806898401,0.761401629,1.367407194,0.45144292
Zfp71-rs1,ENSMUSG00000071281,2.155350798,2.169988336,2.309661783,1.70097959,1.367063603,0.451080366
Paxip1,ENSMUSG00000002221,8.623318826,9.719227315,11.54587776,9.522456983,1.36658054,0.450570488
Ormdl3,ENSMUSG00000038150,14.48595672,15.23393119,11.31080775,8.705041307,1.366430637,0.450412227
Slc35a2,ENSMUSG00000031156,11.35752601,11.68544982,13.67357861,10.29737339,1.366209892,0.450179144
Atad5,ENSMUSG00000017550,1.380694198,1.505755092,2.759687083,2.203108893,1.366094422,0.450057203
Cox4nb,ENSMUSG00000031819,6.327940935,6.846340282,7.538563725,5.970880978,1.365986038,0.449942738
Aldh6a1,ENSMUSG00000021238,5.762540673,6.02502379,4.852261032,3.714114531,1.365946302,0.449900769
Kif27,ENSMUSG00000060176,0.921239171,0.744657185,0.573576765,0.339436954,1.365892175,0.4498436
Rps6,ENSMUSG00000028495,2.115515875,2.271904518,3.760580476,2.957027469,1.365756621,0.449700417
Lmbrd2,ENSMUSG00000039704,7.798759374,9.587519403,12.62813214,11.37003961,1.365393639,0.449316936
Zfp655,ENSMUSG00000007812,9.984697164,10.42999282,9.166919604,7.013357759,1.365358007,0.449279286
Pex13,ENSMUSG00000020283,8.537396515,8.744679858,6.627553543,4.972117664,1.365306977,0.449225365
Zfp263,ENSMUSG00000022529,4.087590087,4.256114867,5.212964039,3.97600687,1.365160162,0.449070219
Lrp6,ENSMUSG00000030201,10.31600221,11.19205579,10.88947927,8.654224209,1.365140684,0.449049636
Atp5f1,ENSMUSG00000000563,57.26989949,60.69554803,47.11724235,36.5817437,1.365041572,0.448944889
B930094E09Rik,ENSMUSG00000092124,3.017477377,3.93002838,4.10995506,3.921418892,1.365040385,0.448943634
Rbbp4,ENSMUSG00000057236,14.84235594,16.1522434,17.35536763,13.83722568,1.364943898,0.448841655
Spata2L,ENSMUSG00000033594,1.574504891,1.541620974,1.548838714,1.111420807,1.364461446,0.448331631
Chd9,ENSMUSG00000056608,2.391277205,2.784014143,3.677306358,3.137716871,1.364449835,0.448319354
6530403G13Rik,ENSMUSG00000052979,1.346767681,1.279839545,1.335286709,0.929997704,1.364443287,0.448312431
Nubp2,ENSMUSG00000039183,23.20502416,27.46939099,28.68220752,24.88974875,1.364140388,0.447992124
Gm9843,ENSMUSG00000050299,752.8863527,821.5819791,566.5695691,453.268439,1.364015307,0.447859835
Gcc2,ENSMUSG00000038039,8.142991909,8.797555081,10.91015672,8.641901232,1.363953869,0.447794851
Gins2,ENSMUSG00000031821,8.763973021,9.836509224,10.50542875,8.645259179,1.363878664,0.447715302
Smpd4,ENSMUSG00000005899,4.268632572,4.501684882,6.088524431,4.707888254,1.363867637,0.447703638
Ubn2,ENSMUSG00000038538,2.117277966,2.256509487,3.214049371,2.512721336,1.363224875,0.447023566
Tmem30b,ENSMUSG00000034435,46.67281685,50.87591667,39.6544621,31.70833124,1.363223021,0.447021604
Pomp,ENSMUSG00000029649,115.2833773,122.8066535,114.669717,89.61499872,1.363085958,0.446876543
Vasn,ENSMUSG00000039646,0.887965851,0.957645153,1.546807018,1.223855595,1.363057909,0.446846855
Dut,ENSMUSG00000027203,15.8244595,18.04561504,18.21936845,15.24270096,1.363057549,0.446846475
Chrac1,ENSMUSG00000068391,8.749672324,10.08549879,9.022974365,7.633761741,1.362437897,0.44619047
Ndufa3,ENSMUSG00000035674,48.62531531,52.13332413,42.69389906,33.60131566,1.3622679,0.446010448
Zswim5,ENSMUSG00000033948,3.80157188,4.579422014,4.257990582,3.765307796,1.362233869,0.445974408
Pole2,ENSMUSG00000020974,4.072948815,4.634953288,7.024369612,5.870781969,1.361594577,0.445297196
Acer2,ENSMUSG00000038007,1.226884688,1.318110828,1.815447777,1.432678602,1.361391916,0.445082448
Pdgfa,ENSMUSG00000025856,14.63784045,12.57997018,17.42422862,11.00253777,1.361016202,0.444684241
Insc,ENSMUSG00000048782,0.689995724,0.587993583,0.856183299,0.536145339,1.36085046,0.444508542
Fam73a,ENSMUSG00000054942,3.359128255,3.811114526,5.211483142,4.34668795,1.360279922,0.443903564
Pgm2l1,ENSMUSG00000030729,2.414275058,2.335999607,3.447656133,2.452828348,1.360012199,0.443619592
Wdfy3,ENSMUSG00000043940,1.652437939,2.044905023,2.660846598,2.421331039,1.359920913,0.443522753
Mysm1,ENSMUSG00000062627,2.470232616,2.504148726,3.510115409,2.616741648,1.359824358,0.443420318
Ano6,ENSMUSG00000064210,55.25570413,64.29994144,44.63531557,38.20002103,1.359716812,0.443306213
Rfng,ENSMUSG00000025158,8.21512523,9.386096488,11.60574628,9.752085209,1.359710374,0.443299382
2410016O06Rik,ENSMUSG00000046791,11.44894798,12.71530534,11.59221625,9.468738045,1.359676476,0.443263415
Aspscr1,ENSMUSG00000025142,10.41552356,12.14681152,10.79867316,9.263513095,1.35948952,0.44306503
Cblb,ENSMUSG00000022637,2.15673113,2.338786235,2.376822532,1.895933248,1.35946564,0.443039688
Vmp1,ENSMUSG00000018171,44.41213034,44.2371341,40.00904377,29.31656594,1.359347374,0.442914176
Pcgf6,ENSMUSG00000025050,4.532467038,5.288782378,6.581094839,5.649260404,1.359338439,0.442904694
Nek4,ENSMUSG00000021918,2.39121183,2.890968448,3.800118501,3.38053175,1.359056217,0.442605134
Zkscan17,ENSMUSG00000020472,5.585336068,5.925681421,7.017579397,5.479290464,1.358788933,0.442321373
Deaf1,ENSMUSG00000058886,7.300536981,7.910545369,8.210952036,6.548042113,1.358731587,0.442260485
Bola3,ENSMUSG00000045160,6.789184021,7.657330005,6.778316214,5.627071575,1.358623648,0.442145871
Raver1,ENSMUSG00000010205,39.95968922,42.65764538,47.56071576,37.3775958,1.358350341,0.441855623
3830406C13Rik,ENSMUSG00000033111,3.172022177,3.16402527,4.053455542,2.976658759,1.358313734,0.441816742
Ano8,ENSMUSG00000034863,2.050131179,2.305804505,2.312646846,1.915148864,1.358149613,0.441642415
Mfsd10,ENSMUSG00000001082,8.56623907,10.26526044,12.61535409,11.13737907,1.357363682,0.440807318
Ssbp3,ENSMUSG00000061887,5.513181353,6.158226832,5.789969284,4.765602556,1.357099976,0.440527006
Ndufs6,ENSMUSG00000021606,29.20583152,32.62637045,22.35390891,18.40466345,1.356827959,0.440237803
Ppp2r4,ENSMUSG00000039515,22.7606492,25.77175266,23.18563565,19.3497705,1.356758334,0.44016377
Dennd5b,ENSMUSG00000030313,3.132569176,3.375877705,3.916220789,3.110958466,1.356622422,0.440019243
Uqcrq,ENSMUSG00000044894,67.60861381,74.43372156,52.82319351,42.86827212,1.356614256,0.440010559
Gapdh,ENSMUSG00000057666,3.781522174,3.788524312,4.415395466,3.260977303,1.356517056,0.439907187
Sh3bp2,ENSMUSG00000054520,1.458384938,1.260629946,2.468693768,1.573468375,1.356202846,0.439572977
Ldha,ENSMUSG00000063229,460.971326,421.8557944,349.583613,235.9255458,1.356020344,0.439378823
BC068281,ENSMUSG00000051721,0.549830861,0.532965145,1.115937471,0.797734947,1.355972676,0.439328107
Fancl,ENSMUSG00000004018,2.69332698,2.855377031,3.068941874,2.399460269,1.355968123,0.439323263
Gins3,ENSMUSG00000031669,2.163043484,2.124494461,3.109394839,2.252837367,1.355615061,0.438947571
Pi4ka,ENSMUSG00000041720,5.745756573,6.721866561,6.947081071,5.995492758,1.355564381,0.438893633
Cd82,ENSMUSG00000027215,36.81080555,36.89141994,32.67490273,24.15739224,1.355546133,0.438874213
Ankrd50,ENSMUSG00000044864,3.431351905,4.217262911,3.245925515,2.94419968,1.35499192,0.438284248
Znhit3,ENSMUSG00000020526,3.281389256,3.678017708,4.886465876,4.04292742,1.354736992,0.438012794
Lsm1,ENSMUSG00000037296,7.555098724,8.57258887,8.119222153,6.800467475,1.354713657,0.437987944
Ccnf,ENSMUSG00000072082,7.981456418,8.246468238,12.14899619,9.266017816,1.354668739,0.437940109
Zfp317,ENSMUSG00000057551,5.020376078,5.876404092,8.334941536,7.203341734,1.354390629,0.437643896
Fbxo33,ENSMUSG00000035329,6.79690381,7.711045384,6.328609199,5.301183255,1.354370844,0.437622822
Atr,ENSMUSG00000032409,2.804775614,3.099777008,4.938523618,4.029943156,1.354348854,0.437599397
Bnip1,ENSMUSG00000024191,2.939818388,3.178303937,3.366379089,2.687372497,1.354285024,0.437531402
Pars2,ENSMUSG00000043572,2.305110923,2.730103749,2.474351584,2.16418341,1.354112254,0.437347341
Nmb,ENSMUSG00000025723,0.82065883,0.689890198,0.702486695,0.43614611,1.354014851,0.437243562
Usp33,ENSMUSG00000025437,12.3113115,14.01166616,14.59629683,12.27142225,1.353733723,0.436943992
Sap30l,ENSMUSG00000020519,21.25993328,23.60727892,16.74425558,13.73584794,1.353612649,0.436814955
Ubxn6,ENSMUSG00000019578,7.978327753,9.104602407,7.594418693,6.403301194,1.353442215,0.436633293
Pex11c,ENSMUSG00000069633,2.518369893,2.886529261,2.659829281,2.252738457,1.353316682,0.436499476
