ident,gene,coefD,pvalD,padjD,coefC,pvalC,padjC,mastfc,alpha,ref_alpha,mu,ref_mu,mean,ref_mean,log2fc,spec_h,spec_d
F.Fibroblast,MMP2,6.499803872,0,0,1.656415106,3.7197E-12,1.82627E-11,1.747981548,0.698382851,0.010225764,3.342599203,1.563212407,2.824689348,-5.048352493,7.873041841,TRUE,TRUE
F.Fibroblast,MFAP4,6.497271227,0,0,3.150404982,4.73691E-64,6.49461E-62,3.285006765,0.802557352,0.013678619,4.480967514,1.354853125,4.163643941,-4.837009308,9.000653249,TRUE,TRUE
F.Fibroblast,FBLN1,6.415673268,0,0,2.145271745,1.20695E-20,1.41026E-19,1.654953126,0.685408048,0.007702523,3.944682325,1.554140054,3.399717437,-5.466202323,8.865919761,TRUE,TRUE
F.Fibroblast,STMN2,6.413001869,0,0,1.65704308,9.15599E-09,3.03192E-08,0.535798347,0.420270778,0.004249668,3.241016401,0.923869047,1.990407823,-6.954253259,8.944661083,TRUE,TRUE
F.Fibroblast,DPT,6.303031816,9.49E-176,5.9662E-174,1.764015321,0.067176509,0.088842571,0.29656401,0.175441895,0.001062417,3.162742571,1.354548231,0.651809105,-8.522957715,9.174766821,TRUE,TRUE
F.Fibroblast,PAMR1,6.292310646,3.88618E-98,1.14089E-96,0.475368704,0.390618249,0.450535887,0.063529823,0.100037608,0.001328021,1.901244283,1.620865558,-1.420135262,-7.935023198,6.514887937,FALSE,FALSE
F.Fibroblast,GSTM5,6.290189954,5.0326E-172,3.0451E-170,-1.190122132,0.001650683,0.002769331,0.204775872,0.133696879,0.000664011,2.193590095,2.322858071,-0.70936864,-8.232888582,7.523519942,TRUE,TRUE
F.Fibroblast,CYGB,6.235605512,0,0,1.224452708,4.59835E-12,2.23721E-11,1.721814926,0.693117713,0.012881806,3.432888301,2.58128383,2.904060699,-3.697205145,6.601265843,FALSE,FALSE
F.Fibroblast,SCARA5,6.227478488,0,0,0.815713539,0.000265873,0.000497759,0.390759757,0.288078225,0.00252324,2.489869771,1.651196041,0.694403402,-6.978992808,7.673396209,TRUE,TRUE
F.Fibroblast,VCAN,6.173436263,1.7015E-238,1.6007E-236,1.698827817,2.65613E-05,5.67227E-05,0.244397808,0.270214366,0.003984064,2.484548408,2.372054379,0.596725911,-5.599367231,6.196093142,TRUE,FALSE
F.Fibroblast,HAPLN1,6.158621152,0,0,1.826247733,1.63772E-13,9.33074E-13,0.338961676,0.315720196,0.003320053,2.978938686,1.51401673,1.315657834,-6.720295827,8.03595366,TRUE,TRUE
F.Fibroblast,PRR16,6.15500626,1.3353E-147,6.6961E-146,1.370324432,0.016319571,0.023776468,0.207089853,0.185408048,0.001460823,2.235373301,1.73452409,-0.195848568,-7.683959826,7.488111258,TRUE,TRUE
F.Fibroblast,ACSS3,6.094404295,3.00363E-18,1.59764E-17,#N/A,1,1,5.862818394,0.019180143,0,1.662455427,-19.12392584,-4.0417465,-19.12392584,15.08217934,TRUE,FALSE
F.Fibroblast,CCDC80,6.081924151,1.656E-188,1.0889E-186,0.478612643,0.324485416,0.380906097,0.225395713,0.210605491,0.002257636,2.449555302,2.087307659,0.20217199,-6.703401057,6.905573047,FALSE,FALSE
F.Fibroblast,TMEM119,6.063796773,1.0345E-255,1.1111E-253,0.032696001,0.929970708,0.978644769,0.446676305,0.287138022,0.001726428,2.578269193,1.973150137,0.778086528,-7.204472446,7.982558973,TRUE,TRUE
F.Fibroblast,CLMP,6.047563216,7.37225E-62,1.26348E-60,0.124693321,1,1,0.083620099,0.078789018,0.000531208,2.175159477,1.858856742,-1.490695614,-9.018268121,7.527572507,TRUE,TRUE
F.Fibroblast,RP11-7O14.1,6.046287585,1.73475E-20,1.01486E-19,#N/A,1,1,5.862818394,0.016735615,0,1.585545592,-19.12392584,-4.315339605,-19.12392584,14.80858623,FALSE,TRUE
F.Fibroblast,CTC-276P9.1,6.043263389,7.7165E-243,7.5916E-241,1.640722088,4.22392E-05,8.79165E-05,0.709644589,0.250846183,0.000796813,2.592866726,1.716446763,0.597742865,-8.576061612,9.173804478,TRUE,TRUE
F.Fibroblast,SYNDIG1,6.015528002,4.55863E-42,5.17179E-41,0.380366656,1,1,0.040364411,0.042873261,0.000265604,1.866443157,1.07680744,-2.677319431,-10.79712767,8.119808236,TRUE,TRUE
F.Fibroblast,CP,6.011142539,3.76309E-94,1.03851E-92,1.4121991,0.040154898,0.054996422,0.072960583,0.093456187,0.001460823,2.277651907,1.811580988,-1.141909062,-7.606929897,6.465020836,TRUE,TRUE
F.Fibroblast,LINC01082,5.980156171,0,0,1.43545374,7.76657E-10,2.91824E-09,0.885093555,0.422339225,0.003320053,2.91694942,1.729541967,1.673424028,-6.504807417,8.178231444,TRUE,TRUE
F.Fibroblast,COL3A1,5.960256561,0,0,2.062485246,3.13296E-30,8.62769E-29,2.867219098,0.861037984,0.022841965,4.539051961,2.684847639,4.323200767,-2.767304956,7.090505722,TRUE,TRUE
F.Fibroblast,COL6A2,5.960236604,0,0,1.488663726,1.18558E-17,1.04656E-16,2.844489178,0.842045882,0.025232404,4.005546886,2.264911774,3.757517667,-3.04364647,6.801164137,TRUE,TRUE
F.Fibroblast,CCL7,5.95740014,1.18942E-86,2.9143E-85,1.561949432,0.006424149,0.009914313,0.067136184,0.072207597,0.000531208,2.532697288,-0.17424865,-1.259002666,-11.04733159,9.788328926,TRUE,TRUE
F.Fibroblast,GPC6,5.928579886,4.01899E-97,1.14849E-95,-0.028804077,0.958819377,1,0.114088874,0.12203836,0.000796813,2.181869798,2.493485586,-0.852719592,-7.799423853,6.946704262,TRUE,FALSE
F.Fibroblast,OMG,5.900703029,1.2225E-14,5.34449E-14,#N/A,1,1,5.862818394,0.013162843,0,1.818356286,-19.12392584,-4.42897508,-19.12392584,14.69495076,FALSE,TRUE
F.Fibroblast,CHL1-AS2,5.892453893,5.29248E-38,5.54098E-37,0.047025154,1,1,0.03795234,0.032154945,0.000265604,1.930326112,0.829938259,-3.028469493,-11.04315875,8.014689252,FALSE,FALSE
F.Fibroblast,EMID1,5.889809441,1.0106E-242,9.8667E-241,1.28040045,5.58243E-06,1.2982E-05,0.342886318,0.269462204,0.002390438,2.338073818,1.578899856,0.446230004,-7.129256569,7.575486574,TRUE,TRUE
F.Fibroblast,RP11-514D23.3,5.886945536,1.08584E-86,2.66559E-85,-0.159512719,0.753085058,0.814788467,0.132939273,0.100977811,0.000265604,2.101829832,2.536728847,-1.206054715,-9.340068219,8.134013504,TRUE,TRUE
F.Fibroblast,CTSK,5.88311296,0,0,1.157289806,8.67412E-09,2.88645E-08,0.934818571,0.571643475,0.011288181,3.206182735,1.142851843,2.399370486,-5.32609121,7.725461696,TRUE,TRUE
F.Fibroblast,RP11-572C15.6,5.872906846,6.30628E-07,1.65127E-06,#N/A,1,1,5.862818394,0.010906356,0,1.547815651,-19.12392584,-4.970793089,-19.12392584,14.15313275,FALSE,TRUE
F.Fibroblast,BMP4,5.864089722,0,0,1.003143025,6.49687E-07,1.70152E-06,1.42480642,0.614328695,0.009694555,3.343684855,1.646141002,2.640767688,-5.042386177,7.683153865,TRUE,TRUE
F.Fibroblast,HTRA3,5.850808822,1.0571E-124,4.1285E-123,0.926151457,0.040096299,0.054933677,0.109072486,0.148364047,0.001726428,2.179268404,1.790024995,-0.573514967,-7.387547268,6.814032301,TRUE,TRUE
F.Fibroblast,C1S,5.850079578,0,0,2.133997631,3.11147E-49,2.46016E-47,2.913093084,0.82925912,0.021646746,4.300001142,2.445905872,4.029896047,-3.083779177,7.113675224,TRUE,TRUE
F.Fibroblast,COL1A2,5.819661143,0,0,1.317561555,1.2244E-19,1.30583E-18,2.962132038,0.849567507,0.024701195,4.169068955,2.995527194,3.933869474,-2.343735643,6.277605117,FALSE,FALSE
F.Fibroblast,EMILIN1,5.818599491,0,0,1.040098756,1.1926E-07,3.42626E-07,1.055725268,0.555283941,0.007835325,2.845685868,1.675771154,1.996983728,-5.319919865,7.316903593,TRUE,TRUE
F.Fibroblast,TRIL,5.777567874,2.7211E-102,8.2516E-101,0.009774095,0.985123759,1,0.101189183,0.093080105,0.001726428,1.99449093,-0.403098053,-1.430886242,-9.579162941,8.148276699,TRUE,TRUE
F.Fibroblast,PITX1,5.759140413,1.578E-287,2.0136E-285,1.107335365,0.003946034,0.006275479,0.46062859,0.306318165,0.016733068,2.516863162,0.459861091,0.809966988,-5.441185253,6.251152241,TRUE,TRUE
F.Fibroblast,TEKT3,5.754646209,4.75075E-23,3.10643E-22,-2.505632665,1,1,0.014783447,0.012786762,0.000132802,1.880159569,-2.501679602,-4.40899269,-15.27626701,10.86727432,TRUE,TRUE
F.Fibroblast,PTN,5.707170995,0,0,0.56492722,0.011042605,0.0164757,1.06748513,0.486084994,0.007171315,3.301401761,2.572624957,2.260682535,-4.550862924,6.811545459,FALSE,TRUE
F.Fibroblast,AGTR1,5.706875585,5.18377E-12,1.95862E-11,-1.456147574,1,1,0.004528115,0.009590071,0.000132802,1.412627679,-1.364117646,-5.291517085,-14.19442217,8.902905086,FALSE,FALSE
F.Fibroblast,PCDH18,5.600108907,1.6125E-156,8.6591E-155,1.147275802,0.000204356,0.000388514,0.184561724,0.191801429,0.002390438,2.12220725,1.602393637,-0.260104931,-7.105768486,6.845663555,TRUE,FALSE
F.Fibroblast,BMP5,5.592934584,4.4398E-207,3.2328E-205,0.806207632,0.012566132,0.018566125,0.353424615,0.206468597,0.001593625,2.519762912,1.127547568,0.243758882,-8.165200169,8.408959051,TRUE,TRUE
F.Fibroblast,TDO2,5.590647392,5.2995E-100,1.57737E-98,0.505811622,0.499363361,0.562647862,0.116777784,0.112636329,0.001992032,2.372525984,1.674654239,-0.777726044,-7.296493077,6.518767033,TRUE,FALSE
F.Fibroblast,C1R,5.579832063,0,0,2.308757247,7.05053E-71,1.24476E-68,2.692699318,0.813463708,0.028286853,4.182529206,2.020937478,3.884679126,-3.122765677,7.007444803,TRUE,TRUE
F.Fibroblast,EVA1A,5.538374164,2.6526E-105,8.2775E-104,-0.330020355,1,1,0.16017963,0.107183152,0.003718459,2.130038892,1.392190801,-1.091806255,-6.678630683,5.586824427,FALSE,FALSE
F.Fibroblast,LOXL1,5.537049581,1.0246E-204,7.4188E-203,0.869554576,0.000670294,0.001189583,0.209972221,0.207784882,0.00438247,2.12452047,0.943108021,-0.142314729,-6.89063366,6.748318931,TRUE,TRUE
F.Fibroblast,MXRA5,5.512132694,6.0798E-128,2.4563E-126,1.515469929,0.000471741,0.000853066,0.167493554,0.18296352,0.002257636,2.274114176,1.914761637,-0.17625556,-6.875913722,6.699658162,TRUE,TRUE
F.Fibroblast,ABCA8,5.447222095,0,0,0.961882144,2.6135E-05,5.58494E-05,0.770876642,0.372320421,0.003718459,3.371170721,2.347249002,1.945787785,-5.72369727,7.669485056,FALSE,TRUE
F.Fibroblast,IGFBP7,5.423170372,0,0,1.923613719,1.34204E-86,3.60338E-84,5.704163002,0.962955998,0.123904382,6.266213699,6.102363642,6.211755482,3.089663023,3.12209246,FALSE,FALSE
F.Fibroblast,PLAC9,5.42161057,0,0,0.610074105,0.006251171,0.009661241,1.166274382,0.482136141,0.009960159,2.995818514,2.369653958,1.943331339,-4.279912934,6.223244273,TRUE,FALSE
F.Fibroblast,FOXF2,5.404464967,3.1026E-101,9.3427E-100,0.135459718,0.788036938,0.847976961,0.224024002,0.115456939,0.000929615,2.278329169,2.304922189,-0.83624006,-7.76560793,6.92936787,TRUE,FALSE
F.Fibroblast,SLIT3,5.403122145,2.78621E-57,4.42225E-56,-0.407821145,1,1,0.074383802,0.054719819,0.001195219,2.112517524,1.939951795,-2.079265107,-7.768007476,5.688742369,FALSE,FALSE
F.Fibroblast,PCOLCE,5.393673016,0,0,0.802099876,7.67802E-06,1.75264E-05,0.960963508,0.605490786,0.013413015,3.155038428,2.139033337,2.431215524,-4.081147161,6.512362685,TRUE,FALSE
F.Fibroblast,ECM1,5.362791654,0,0,0.830678222,1.99971E-07,5.57722E-07,0.723714282,0.46051147,0.010358566,2.663383194,1.867974378,1.544692657,-4.72499146,6.269684118,TRUE,FALSE
F.Fibroblast,FIGN,5.360686926,1.85493E-12,7.22465E-12,-0.952896997,0.1447035,0.181185146,0.004846226,0.019556224,0.000132802,1.489256056,3.682233058,-4.186927194,-9.194720787,5.007793593,FALSE,TRUE
F.Fibroblast,RP11-264B14.1,5.342636088,6.97635E-22,4.33098E-21,#N/A,1,1,5.862818394,0.012410681,0,1.980380617,-19.12392584,-4.351842402,-19.12392584,14.77208343,FALSE,TRUE
F.Fibroblast,RP11-2E17.1,5.341610287,3.01853E-14,1.29547E-13,0.277493491,1,1,0.009334881,0.01222264,0.000132802,1.684713002,1.683623304,-4.669523767,-11.1889044,6.519380634,TRUE,FALSE
F.Fibroblast,SNAI2,5.307013263,0,0,0.69823813,0.000217212,0.000411377,0.526773819,0.336592704,0.005976096,2.54423372,2.028678272,0.973310384,-5.357799845,6.331110228,TRUE,FALSE
F.Fibroblast,CCDC8,5.30560915,3.75093E-46,4.71169E-45,-0.22488675,0.685776625,0.748944085,0.06098946,0.047950357,0.000265604,2.00164955,0.0098408,-2.380652555,-11.85918379,9.478531232,FALSE,FALSE
F.Fibroblast,EPHA7,5.304034072,1.21943E-42,1.40447E-41,-0.197126803,0.734349615,0.795921103,0.048958549,0.043813464,0.000265604,1.988408427,3.128490104,-2.524059601,-8.74885758,6.224797979,FALSE,FALSE
F.Fibroblast,THY1,5.2596334,3.2846E-278,3.9935E-276,0.359606321,0.248444759,0.298331264,0.465445663,0.367807446,0.012084993,2.785080483,2.81478922,1.342103706,-3.555820951,4.897924656,FALSE,FALSE
F.Fibroblast,CALD1,5.259444049,0,0,0.673037938,1.83971E-07,5.15437E-07,2.814729165,0.797104175,0.034661355,3.842189526,3.441615923,3.51502976,-1.408905757,4.923935517,FALSE,FALSE
F.Fibroblast,GGT5,5.255180334,0,0,1.053050754,1.61466E-08,5.17399E-08,0.645275217,0.337344866,0.009561753,2.586847488,1.988878389,1.019144426,-4.719564862,5.738709288,FALSE,FALSE
F.Fibroblast,EFEMP1,5.23703958,8.3856E-304,1.1497E-301,0.504014308,0.061061057,0.081288596,0.439599823,0.342798044,0.006374502,3.01104044,2.333908731,1.466471825,-4.959484847,6.425956672,FALSE,FALSE
F.Fibroblast,HPSE2,5.232854939,1.18136E-10,4.10941E-10,#N/A,1,1,5.862818394,0.007521625,0,1.692190811,-19.12392584,-5.362446048,-19.12392584,13.76147979,TRUE,TRUE
F.Fibroblast,IL34,5.219322688,2.7649E-219,2.1728E-217,0.456408549,0.068565244,0.090474953,0.281541648,0.221887928,0.008233732,2.265906061,1.730123135,0.093810985,-5.194023023,5.287834007,FALSE,FALSE
F.Fibroblast,CBLN2,5.216024864,5.41757E-19,2.97366E-18,#N/A,1,1,5.862818394,0.022188793,0,2.251620051,-19.12392584,-3.242381594,-19.12392584,15.88154424,FALSE,FALSE
F.Fibroblast,LAMA2,5.208701963,9.07288E-84,2.13378E-82,0.930037909,0.069134227,0.091169746,0.13207823,0.098157202,0.00185923,2.061804397,1.927148301,-1.286952111,-7.143574496,5.856622384,TRUE,TRUE
F.Fibroblast,SALL1,5.183633849,1.59035E-32,1.42535E-31,0.608872782,1,1,0.04850088,0.037796164,0.000398406,2.047974059,1.166338275,-2.677626766,-10.12431322,7.446686455,TRUE,TRUE
F.Fibroblast,F10,5.179183237,5.5259E-97,1.56867E-95,0.376854241,0.185521428,0.2277474,0.088377034,0.101353892,0.00185923,1.846086849,1.012034854,-1.456433523,-8.05837232,6.601938797,FALSE,FALSE
F.Fibroblast,CFH,5.163358709,0,0,0.803929162,2.05558E-05,4.45924E-05,1.034054406,0.51523129,0.015139442,3.127789879,2.119690147,2.171082266,-3.92581619,6.096898457,TRUE,TRUE
F.Fibroblast,SVEP1,5.160663105,8.50623E-76,1.80607E-74,0.375573218,0.339276931,0.396895805,0.091345356,0.075404287,0.000929615,2.063200981,0.926293167,-1.666001246,-9.143358695,7.477357449,TRUE,TRUE
F.Fibroblast,DCN,5.155215265,0,0,3.870896821,3.9682E-112,1.967E-109,3.204355181,0.810643099,0.024169987,5.479996361,1.697275202,5.17713516,-3.673332869,8.850468029,TRUE,TRUE
F.Fibroblast,LRRC15,5.146107343,4.16372E-14,1.77395E-13,0.19778367,1,1,0.010790141,0.010530275,0.000132802,1.905186183,2.658356159,-4.664063609,-10.21706957,5.55300596,TRUE,TRUE
F.Fibroblast,PROCR,5.143759609,0,0,1.165914726,2.40246E-19,2.50711E-18,1.662380716,0.625987213,0.027091633,3.271460315,2.173605373,2.595665564,-3.032383334,5.628048898,TRUE,TRUE
F.Fibroblast,COLEC11,5.143544695,8.5912E-129,3.4818E-127,1.056285744,0.001087281,0.001870878,0.12558386,0.100977811,0.002257636,2.339603624,1.705006493,-0.968281718,-7.085622557,6.117340839,FALSE,FALSE
F.Fibroblast,ANK2,5.122830286,6.76053E-21,4.02632E-20,-0.718470765,1,1,0.015999939,0.025197443,0.000531208,1.80473166,1.047449555,-3.505819249,-9.828687685,6.322868436,FALSE,FALSE
F.Fibroblast,CDH11,5.114036573,4.3098E-103,1.3131E-101,-0.1291407,0.718462566,0.780737399,0.181022722,0.153441143,0.002124834,2.168597469,1.866052043,-0.535642152,-7.012056822,6.47641467,TRUE,TRUE
F.Fibroblast,VCAM1,5.102729357,3.4725E-237,3.2197E-235,0.5342951,0.029205319,0.040886177,0.291600526,0.267769838,0.005710491,2.655093248,2.108208365,0.754159713,-5.343859056,6.098018769,TRUE,TRUE
F.Fibroblast,FENDRR,5.092074556,2.9674E-260,3.2687E-258,0.991360837,3.3989E-06,8.09854E-06,0.506679146,0.317412561,0.002788845,2.67425464,1.378785019,1.018686618,-7.106984528,8.125671145,TRUE,TRUE
F.Fibroblast,COL1A1,5.086832988,0,0,1.510767987,2.52571E-25,4.63035E-24,2.075687041,0.775667544,0.026427623,3.893766229,2.396823534,3.52727662,-2.844968331,6.372244951,FALSE,FALSE
F.Fibroblast,HHIP,5.08195715,1.10762E-68,2.13379E-67,0.423089561,0.606766204,0.671360134,0.322286236,0.109063558,0.000398406,3.134883311,1.879323697,-0.061873313,-9.412426845,9.350553532,TRUE,TRUE
F.Fibroblast,ADORA1,5.074077944,2.06431E-28,1.63924E-27,-0.602595646,0.345860387,0.403629977,0.02408745,0.027077849,0.000398406,1.852926833,0.380244256,-3.35379111,-10.90836776,7.554576652,FALSE,TRUE
F.Fibroblast,FAM150B,5.069228399,1.8906E-164,1.0878E-162,0.895332924,0.009279161,0.013998575,0.479101044,0.175441895,0.001460823,2.752513065,1.315655435,0.241580035,-8.102653813,8.344233847,TRUE,TRUE
F.Fibroblast,ALDH1A3,5.063120768,3.07959E-50,4.24036E-49,-0.048462005,0.934646091,0.983163469,0.057131528,0.069575028,0.001195219,2.022109137,1.22627376,-1.823169151,-8.481333711,6.65816456,TRUE,FALSE
F.Fibroblast,NKD2,5.062880057,9.31493E-51,1.30066E-49,-0.016112819,0.97521999,1,0.064361982,0.048326439,0.000796813,1.871632252,2.730920702,-2.499397671,-7.562074037,5.062676366,FALSE,FALSE
F.Fibroblast,PGR,5.053242749,8.67947E-10,2.85142E-09,#N/A,1,1,5.862818394,0.008649868,0,1.908444427,-19.12392584,-4.944584588,-19.12392584,14.17934125,TRUE,FALSE
F.Fibroblast,ZP1,5.026298997,3.14675E-31,2.71636E-30,0.46559248,1,1,0.06431764,0.036291839,0.000265604,2.199122554,0.386341644,-2.585073868,-11.48483886,8.899764994,TRUE,TRUE
F.Fibroblast,LUM,5.00857581,0,0,3.789802587,7.61366E-97,2.58223E-94,2.964227078,0.765701392,0.031075697,5.743330623,1.785677316,5.358184422,-3.222369278,8.5805537,TRUE,TRUE
F.Fibroblast,PKNOX2,5.007010096,2.60064E-11,9.4096E-11,#N/A,1,1,5.862818394,0.013915006,0,1.880803745,-19.12392584,-4.286362362,-19.12392584,14.83756347,FALSE,TRUE
F.Fibroblast,SEMA3E,4.991077344,3.20153E-31,2.75996E-30,0.017318912,0.978345309,1,0.033759163,0.03666792,0.000398406,2.029804836,0.502916625,-2.739516666,-10.78609091,8.046574248,TRUE,TRUE
F.Fibroblast,CCL11,4.99050111,0,0,2.972087314,7.98402E-08,2.34178E-07,1.681673822,0.352200075,0.012217795,5.97194133,1.9323014,4.466408527,-4.422517303,8.88892583,TRUE,TRUE
F.Fibroblast,ANTXR1,4.976598917,6.98385E-82,1.60728E-80,-0.771924482,0.049860017,0.067339653,0.106339811,0.121286198,0.002656042,2.097830823,1.941034554,-0.945677614,-6.615224577,5.669546963,TRUE,TRUE
F.Fibroblast,CXCL6,4.956117623,2.26864E-65,4.17093E-64,1.559052074,0.130372749,0.16432704,0.117454653,0.069575028,0.001195219,3.051942611,1.44932716,-0.793339919,-8.25840944,7.465069522,TRUE,FALSE
F.Fibroblast,C16orf89,4.952947044,6.5541E-111,2.194E-109,0.683963332,0.046971654,0.063729938,0.162937637,0.119217751,0.003187251,2.259197059,0.210757106,-0.809128076,-8.082032283,7.272904207,FALSE,TRUE
F.Fibroblast,PCDH19,4.937965261,1.30774E-26,9.70303E-26,-0.057569318,0.925062193,0.974444835,0.027682705,0.038548326,0.000265604,2.030847181,0.559776674,-2.666325369,-11.31222363,8.645898263,TRUE,TRUE
F.Fibroblast,ITGA11,4.894666834,1.57281E-32,1.41061E-31,-0.568979039,1,1,0.059063356,0.03666792,0.000531208,2.036209385,0.839615811,-2.733112189,-10.03616584,7.303053654,FALSE,TRUE
F.Fibroblast,COL6A1,4.892039926,0,0,1.289293006,1.07902E-20,1.26883E-19,1.674302912,0.687664536,0.021912351,3.436786004,2.078311877,2.89656296,-3.433773368,6.330336328,TRUE,FALSE
F.Fibroblast,LTBP2,4.884936508,3.08567E-48,4.04971E-47,1.500143054,0.0143909,0.021121732,0.088823933,0.047386235,0.000531208,2.280771598,1.330309858,-2.118606094,-9.546236056,7.427629963,TRUE,TRUE
F.Fibroblast,DZIP1,4.883708077,1.49486E-25,1.0745E-24,0.450896445,1,1,0.035037013,0.033095149,0.000531208,1.858382105,2.127545989,-3.058833992,-8.749801273,5.690967281,TRUE,FALSE
F.Fibroblast,GPX3,4.875346394,0,0,1.029053647,3.27938E-22,4.57409E-21,2.355348742,0.66754419,0.03373174,3.634708534,2.703137822,3.051643882,-2.186600532,5.238244415,FALSE,FALSE
F.Fibroblast,LRRC3B,4.860764864,1.61827E-11,5.93013E-11,#N/A,1,1,5.862818394,0.013915006,0,2.524824717,-19.12392584,-3.642358885,-19.12392584,15.48156695,FALSE,TRUE
F.Fibroblast,TFPI2,4.837605604,6.69849E-65,1.22108E-63,0.043794266,0.965510912,1,0.118530035,0.091199699,0.002656042,2.960865627,1.801212406,-0.493958266,-6.755021599,6.261063333,TRUE,FALSE
F.Fibroblast,DHRS7C,4.829261444,1.22898E-18,6.63835E-18,2.199344429,1,1,0.056214307,0.046257992,0.000132802,2.965571051,-0.718960179,-1.468575841,-13.56643462,12.09785878,TRUE,TRUE
F.Fibroblast,FOXF1,4.82308387,0,0,0.403291124,0.012003797,0.017782177,0.783703152,0.390936442,0.010225764,2.620158714,1.670401807,1.265165335,-4.941169015,6.20633435,TRUE,TRUE
F.Fibroblast,HHIP-AS1,4.790927574,1.29066E-69,2.51269E-68,0.125313641,0.84191646,0.898825326,0.25215967,0.100037608,0.001328021,2.65965324,1.517425599,-0.661728791,-8.038417283,7.376688492,TRUE,TRUE
F.Fibroblast,EDNRB,4.780955792,7.6985E-274,9.1869E-272,0.452894418,0.038142955,0.052469463,0.725157162,0.346182775,0.006374502,2.879489911,2.328870079,1.349096408,-4.964523226,6.313619634,TRUE,FALSE
F.Fibroblast,MXRA8,4.780333103,0,0,0.166625715,0.234875344,0.283354248,0.686788854,0.397141783,0.009694555,2.531958178,2.614030862,1.199684898,-4.074536595,5.274221493,FALSE,FALSE
F.Fibroblast,EFEMP2,4.774881249,0,0,0.76247988,3.79417E-10,1.48045E-09,0.669173405,0.445468221,0.011420983,2.510388582,1.960098887,1.343783555,-4.492014332,5.835797887,FALSE,FALSE
F.Fibroblast,CLSTN2,4.773204712,1.33393E-16,6.54673E-16,-0.471136031,0.547658388,0.612002194,0.012969276,0.012786762,0.000132802,1.651400195,1.204899137,-4.637742965,-11.66531093,7.027567968,TRUE,TRUE
F.Fibroblast,C22orf31,4.771387234,2.46044E-13,1.00572E-12,#N/A,1,1,5.862818394,0.013350884,0,2.120620889,-19.12392584,-4.106257142,-19.12392584,15.01766869,TRUE,TRUE
F.Fibroblast,MUSK,4.767898159,1.34242E-23,8.96896E-23,1.360442302,0.061114263,0.081351024,0.033168915,0.020684468,0.000132802,2.16893431,-0.812617004,-3.426347452,-13.65803851,10.23169106,TRUE,TRUE
F.Fibroblast,RGMA,4.766852516,1.6192E-18,8.69873E-18,1.208941202,1,1,0.033879245,0.021060549,0.000132802,2.109340888,-0.27607667,-3.459945049,-13.13167053,9.671725484,TRUE,FALSE
